GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result.infoTransferQuery_resultTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Result,3111,0,557,0,856,0,428,0,121,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Request.R66RequestStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.Client,177,0,8,0,50,0,18,0,14,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor,44,0,0,0,9,0,3,0,3,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsStandardScheme,71,0,8,0,24,0,6,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_args.isStillRunning_argsStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_args.infoTransferQuery_argsTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Result._Fields,353,0,25,0,51,0,29,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_result.transferRequestQuery_resultTupleScheme,50,0,6,0,15,0,5,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.Processor.transferRequestQuery,23,0,0,0,7,0,4,0,4,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.transferRequestQuery_args.transferRequestQuery_argsStandardScheme,71,0,8,0,24,0,6,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Request._Fields,255,0,18,0,39,0,22,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.Client.Factory,14,0,0,0,4,0,3,0,3,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.isStillRunning_result.isStillRunning_resultTupleSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Result.R66ResultStandardSchemeFactory,5,0,0,0,1,0,1,0,1,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoTransferQuery_result._Fields,87,0,6,0,21,0,10,0,7,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Request.R66RequestTupleScheme,336,0,72,0,94,0,38,0,2,0
Waarp Extensions for JRE 8 and greater/WaarpThrift,org.waarp.thrift.r66,R66Service.infoListQuery_args._Fields,88,0,6,0,21,0,10,0,7,0
