GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased,FilesystemBasedFileImpl,1099,0,156,0,337,0,116,0,38,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdkAbstract,6,0,0,0,2,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdk5,13,0,2,0,5,0,4,0,3,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedDirJdk6,12,0,0,0,5,0,3,0,3,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.file.filesystembased.specific,FilesystemBasedCommonsIo,13,0,0,0,4,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.cpu,WaarpConstraintLimitHandler.CurLimits,9,0,0,0,4,0,1,0,1,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.cpu,CpuManagementSysmon,10,57,1,3,3,16,1,3,0,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.cpu,WaarpConstraintLimitHandler,639,229,82,24,126,61,63,7,10,7
Waarp Ftp Core/WaarpCommon,org.waarp.common.cpu,CpuManagement,8,16,1,1,2,5,1,2,0,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.cpu,CpuManagementNoInfo,5,0,0,0,2,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.properties,H2Properties,11,0,0,0,6,0,5,0,5,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.properties,MariaDBProperties,46,0,6,0,20,0,8,0,5,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.properties,PostgreSQLProperties,46,0,6,0,20,0,8,0,5,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.properties,OracleProperties,46,0,6,0,20,0,8,0,5,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.database.properties,MySQLProperties,67,0,8,0,29,0,9,0,5,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.tar,ZipUtility,168,237,25,13,49,62,16,11,1,7
Waarp Ftp Core/WaarpCommon,org.waarp.common.tar,TarUtility,168,243,25,13,49,64,16,11,1,7
Waarp Ftp Core/WaarpCommon,org.waarp.common.state,MachineState,28,96,3,5,8,23,7,9,4,8
Waarp Ftp Core/WaarpCommon,org.waarp.common.state,Transition,0,23,0,0,0,10,0,5,0,5
Waarp Ftp Core/WaarpCommon,org.waarp.common.service,ServiceLauncher,227,0,32,0,91,0,30,0,14,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.service,EngineAbstract,3,0,0,0,1,0,1,0,1,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorTimerInformationTask,115,0,10,0,28,0,7,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,RegexFileFilter,40,31,8,6,9,8,7,4,2,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.Status,0,54,0,0,0,2,0,1,0,1
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileItem,90,93,24,0,9,17,16,3,4,3
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorTimerTask,38,46,2,4,12,15,2,3,0,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},7,0,0,0,3,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},16,0,0,0,4,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileMonitorCommandRunnableFuture() {...},20,0,0,0,5,0,2,0,2,0
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitorCommandRunnableFuture,78,120,15,21,24,25,16,16,4,10
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.new FileFilter() {...},0,9,0,0,0,2,0,2,0,2
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor,543,1029,88,112,153,260,78,62,13,25
Waarp Ftp Core/WaarpCommon,org.waarp.common.filemonitor,FileMonitor.FileMonitorInformation,3,39,0,0,2,14,1,1,1,1
Waarp Ftp Core/WaarpDigest,org.waarp.common.digest,FilesystemBasedDigest,240,747,21,53,44,156,22,53,4,28
Waarp Ftp Core/WaarpDigest,org.waarp.common.digest,FilesystemBasedDigest.DigestAlgo,57,119,16,0,19,10,9,4,1,4
Waarp Ftp Core/WaarpDigest,org.waarp.common.digest,WaarpBC,83,127,17,11,27,41,15,7,2,6
Waarp Ftp Core/WaarpDigest,org.waarp.common.digest,WaarpBC.new Provider() {...},0,19,0,0,0,3,0,1,0,1
Waarp Ftp Core/WaarpCompression,org.waarp.compress.zstdunsafe,SequenceStore.LongField,0,24,0,0,0,2,0,1,0,1
Waarp Ftp Core/WaarpCompression,org.waarp.compress.zstdunsafe,XxHash64,0,278,0,10,0,53,0,14,0,9
Waarp Ftp Core/WaarpCompression,org.waarp.compress.zstdunsafe,FiniteStateEntropy.Table,5,50,3,3,1,14,3,2,0,2
Waarp Ftp Core/WaarpCompression,org.waarp.compress.zstdunsafe,SequenceEncoder,112,1065,18,32,27,124,18,15,0,5
Waarp Ftp Core/WaarpCompression,org.waarp.compress.zstdunsafe,DoubleFastBlockCompressor,44,708,4,63,5,139,6,38,2,7
