GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.exception,CryptoException,9,0,0,0,4,0,2,0,2,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.exception,FileTransferException,9,0,0,0,4,0,2,0,2,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.exception,IllegalFiniteStateException,12,4,0,0,6,2,3,1,3,1
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.exception,FileEndOfTransferException,9,0,0,0,4,0,2,0,2,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.exception,InvalidArgumentException,0,9,0,0,0,4,0,2,0,2
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.exception,NoRestartException,9,0,0,0,4,0,2,0,2,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.role,RoleDefault.ROLE,70,391,17,19,21,50,16,22,2,8
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.role,RoleDefault,47,95,2,2,11,24,12,17,11,16
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.file,Restart,0,19,0,0,0,8,0,4,0,4
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.file,AbstractFile,30,46,3,3,11,15,5,5,2,5
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.file,FileUtils,266,534,83,85,89,170,72,37,4,21
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.file,DataBlock,374,122,39,9,78,38,42,12,19,11
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.file,AbstractDir,209,328,30,38,43,80,26,28,3,17
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseException,16,0,0,0,8,0,4,0,4,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseNoConnectionException,16,0,0,0,8,0,4,0,4,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseSqlException,16,0,0,0,8,0,4,0,4,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.database.exception,WaarpDatabaseNoDataException,16,0,0,0,8,0,4,0,4,0
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.guid,JvmProcessId,184,357,38,40,55,102,33,20,2,12
Waarp Ftp SimpleServer/WaarpCommon,org.waarp.common.guid,IntegerUuid,29,322,5,7,5,42,5,13,0,12
